"","NEIGHBORHOOD","SALE.DATE","SALE.PRICE","YearMonth"
"32189","KEW GARDENS",2016-11-30,170000,2016-11-01
"32190","KEW GARDENS",2017-06-28,150000,2017-06-01
"32191","KEW GARDENS",2017-04-26,168000,2017-04-01
"32192","KEW GARDENS",2017-01-19,319000,2017-01-01
"32193","KEW GARDENS",2017-03-21,322000,2017-03-01
"32194","KEW GARDENS",2017-05-12,570000,2017-05-01
"32195","KEW GARDENS",2016-11-02,212940,2016-11-01
"32196","KEW GARDENS",2016-11-22,152100,2016-11-01
"32197","KEW GARDENS",2016-12-19,175000,2016-12-01
"32198","KEW GARDENS",2016-12-23,160000,2016-12-01
"32199","KEW GARDENS",2017-02-22,177450,2017-02-01
"32200","KEW GARDENS",2017-02-16,240000,2017-02-01
"32201","KEW GARDENS",2017-03-07,175000,2017-03-01
"32202","KEW GARDENS",2017-03-30,268710,2017-03-01
"32203","KEW GARDENS",2017-04-28,263000,2017-04-01
"32204","KEW GARDENS",2017-05-03,164268,2017-05-01
"32205","KEW GARDENS",2017-06-29,230000,2017-06-01
"32206","KEW GARDENS",2017-08-09,167310,2017-08-01
"32207","KEW GARDENS",2017-08-30,243360,2017-08-01
"32208","KEW GARDENS",2016-11-07,275000,2016-11-01
"32209","KEW GARDENS",2016-12-08,187000,2016-12-01
"32210","KEW GARDENS",2016-12-22,280000,2016-12-01
"32211","KEW GARDENS",2017-03-31,173500,2017-03-01
"32212","KEW GARDENS",2017-05-12,173000,2017-05-01
"32213","KEW GARDENS",2017-06-14,295000,2017-06-01
"32214","KEW GARDENS",2016-12-20,190000,2016-12-01
"32215","KEW GARDENS",2017-01-26,180000,2017-01-01
"32216","KEW GARDENS",2017-05-19,190000,2017-05-01
"32217","KEW GARDENS",2017-06-15,245000,2017-06-01
"32218","KEW GARDENS",2016-10-14,210000,2016-10-01
"32219","KEW GARDENS",2017-02-14,275000,2017-02-01
"32220","KEW GARDENS",2017-02-17,157000,2017-02-01
"32221","KEW GARDENS",2017-02-15,185562,2017-02-01
"32222","KEW GARDENS",2017-02-21,183204,2017-02-01
"32223","KEW GARDENS",2017-05-09,199000,2017-05-01
"32224","KEW GARDENS",2017-08-16,215000,2017-08-01
"32225","KEW GARDENS",2017-04-03,310000,2017-04-01
"32226","KEW GARDENS",2017-01-11,359000,2017-01-01
"32227","KEW GARDENS",2016-10-28,325000,2016-10-01
"32228","KEW GARDENS",2017-07-03,439000,2017-07-01
"32229","KEW GARDENS",2017-06-07,427000,2017-06-01
"32230","KEW GARDENS",2017-07-20,389000,2017-07-01
"32231","KEW GARDENS",2016-11-16,432500,2016-11-01
"32232","KEW GARDENS",2016-09-19,510000,2016-09-01
"32233","KEW GARDENS",2017-07-28,450000,2017-07-01
"32234","KEW GARDENS",2017-03-10,565000,2017-03-01
"32235","KEW GARDENS",2016-10-05,632000,2016-10-01
"32236","KEW GARDENS",2017-06-20,470000,2017-06-01
"32237","KEW GARDENS",2017-06-19,477500,2017-06-01
"32238","KEW GARDENS",2016-12-12,459000,2016-12-01
"32239","KEW GARDENS",2017-04-21,432000,2017-04-01
"32240","KEW GARDENS",2017-08-21,815000,2017-08-01
"32241","KEW GARDENS",2017-06-27,275000,2017-06-01
"32242","KEW GARDENS",2017-03-27,289000,2017-03-01
"32243","KEW GARDENS",2017-02-22,265000,2017-02-01
"32244","KEW GARDENS",2016-11-08,256000,2016-11-01
"32245","KEW GARDENS",2016-10-13,493500,2016-10-01
"32246","KEW GARDENS",2016-10-14,422838,2016-10-01
"32247","KEW GARDENS",2016-10-06,390390,2016-10-01
"32248","KEW GARDENS",2016-10-18,478405,2016-10-01
"32249","KEW GARDENS",2017-01-19,646587.999999999,2017-01-01
"32250","KEW GARDENS",2017-02-06,631661,2017-02-01
"32251","KEW GARDENS",2017-01-10,595167,2017-01-01
"32252","KEW GARDENS",2016-09-22,496860,2016-09-01
"32253","KEW GARDENS",2016-09-23,600767,2016-09-01
"32254","KEW GARDENS",2016-09-23,648625,2016-09-01
"32255","KEW GARDENS",2016-09-27,452650,2016-09-01
"32256","KEW GARDENS",2016-10-26,590585,2016-10-01
"32257","KEW GARDENS",2016-10-07,496557,2016-10-01
"32258","KEW GARDENS",2016-10-14,592000,2016-10-01
"32259","KEW GARDENS",2016-12-16,646587.999999999,2016-12-01
"32260","KEW GARDENS",2016-09-08,601910,2016-09-01
"32261","KEW GARDENS",2017-03-15,469482,2017-03-01
"32262","KEW GARDENS",2016-12-15,616041,2016-12-01
"32263","KEW GARDENS",2016-12-21,6e+05,2016-12-01
"32264","KEW GARDENS",2016-10-06,505479,2016-10-01
"32265","KEW GARDENS",2016-09-07,763686.999999999,2016-09-01
"32266","KEW GARDENS",2017-02-02,685282,2017-02-01
"32267","KEW GARDENS",2016-10-04,400530,2016-10-01
"32268","KEW GARDENS",2016-10-31,616041,2016-10-01
"32269","KEW GARDENS",2016-10-05,602804,2016-10-01
"32270","KEW GARDENS",2016-09-27,192500,2016-09-01
"32271","KEW GARDENS",2016-09-20,180000,2016-09-01
"32272","KEW GARDENS",2016-10-03,160000,2016-10-01
"32273","KEW GARDENS",2016-12-07,175000,2016-12-01
"32274","KEW GARDENS",2017-05-24,185000,2017-05-01
"32275","KEW GARDENS",2016-09-09,179000,2016-09-01
"32276","KEW GARDENS",2016-11-07,297065,2016-11-01
"32277","KEW GARDENS",2016-10-07,169000,2016-10-01
"32278","KEW GARDENS",2016-11-09,173000,2016-11-01
"32279","KEW GARDENS",2016-12-20,242000,2016-12-01
"32280","KEW GARDENS",2016-12-08,290000,2016-12-01
"32281","KEW GARDENS",2017-01-05,179000,2017-01-01
"32282","KEW GARDENS",2017-01-27,279000,2017-01-01
"32283","KEW GARDENS",2017-01-24,220000,2017-01-01
"32284","KEW GARDENS",2017-03-20,352450,2017-03-01
"32285","KEW GARDENS",2017-03-22,178000,2017-03-01
"32286","KEW GARDENS",2017-04-07,210000,2017-04-01
"32287","KEW GARDENS",2017-04-21,286995,2017-04-01
"32288","KEW GARDENS",2017-06-28,458000,2017-06-01
"32289","KEW GARDENS",2017-08-04,175000,2017-08-01
"32290","LAURELTON",2017-05-30,425000,2017-05-01
"32291","LAURELTON",2017-03-13,209100,2017-03-01
"32292","LAURELTON",2017-07-12,450000,2017-07-01
"32293","LAURELTON",2017-02-15,490000,2017-02-01
"32294","LAURELTON",2017-04-06,335000,2017-04-01
"32295","LAURELTON",2017-04-21,338914,2017-04-01
"32296","LAURELTON",2017-06-16,220000,2017-06-01
"32297","LAURELTON",2017-01-05,470500,2017-01-01
"32298","LAURELTON",2016-12-30,458000,2016-12-01
"32299","LAURELTON",2017-06-05,432000,2017-06-01
"32300","LAURELTON",2017-02-28,430000,2017-02-01
"32301","LAURELTON",2016-12-22,405000,2016-12-01
"32302","LAURELTON",2016-09-29,425000,2016-09-01
"32303","LAURELTON",2017-03-30,235000,2017-03-01
"32304","LAURELTON",2017-03-17,439900,2017-03-01
"32305","LAURELTON",2017-04-21,4e+05,2017-04-01
"32306","LAURELTON",2017-06-19,445000,2017-06-01
"32307","LAURELTON",2016-12-21,383000,2016-12-01
"32308","LAURELTON",2016-10-21,450000,2016-10-01
"32309","LAURELTON",2017-01-20,448000,2017-01-01
"32310","LAURELTON",2016-11-10,457000,2016-11-01
"32311","LAURELTON",2017-07-21,559000,2017-07-01
"32312","LAURELTON",2017-02-13,540000,2017-02-01
"32313","LAURELTON",2017-07-28,550000,2017-07-01
"32314","LAURELTON",2017-07-18,275000,2017-07-01
"32315","LAURELTON",2016-12-20,365650,2016-12-01
"32316","LAURELTON",2016-12-21,410000,2016-12-01
"32317","LAURELTON",2016-12-16,415000,2016-12-01
"32318","LAURELTON",2016-09-30,397500,2016-09-01
"32319","LAURELTON",2017-05-12,450000,2017-05-01
"32320","LAURELTON",2017-04-07,478000,2017-04-01
"32321","LAURELTON",2017-07-19,451500,2017-07-01
"32322","LAURELTON",2017-03-20,430000,2017-03-01
"32323","LAURELTON",2016-12-05,430000,2016-12-01
"32324","LAURELTON",2016-09-26,443000,2016-09-01
"32325","LAURELTON",2016-12-29,480000,2016-12-01
"32326","LAURELTON",2017-07-18,407500,2017-07-01
"32327","LAURELTON",2017-04-11,489000,2017-04-01
"32328","LAURELTON",2016-09-22,420000,2016-09-01
"32329","LAURELTON",2016-12-22,470000,2016-12-01
"32330","LAURELTON",2017-06-23,349500,2017-06-01
"32331","LAURELTON",2017-06-23,449900,2017-06-01
"32332","LAURELTON",2017-01-17,415000,2017-01-01
"32333","LAURELTON",2017-08-10,250000,2017-08-01
"32334","LAURELTON",2016-09-14,345000,2016-09-01
"32335","LAURELTON",2017-02-28,681159,2017-02-01
"32336","LAURELTON",2016-10-14,328536,2016-10-01
"32337","LAURELTON",2016-11-29,390000,2016-11-01
"32338","LAURELTON",2017-03-30,499900,2017-03-01
"32339","LAURELTON",2016-10-05,475000,2016-10-01
"32340","LAURELTON",2017-01-11,499000,2017-01-01
"32341","LAURELTON",2017-03-08,499000,2017-03-01
"32342","LAURELTON",2017-07-21,485000,2017-07-01
"32343","LAURELTON",2017-08-18,525000,2017-08-01
"32344","LAURELTON",2017-03-20,260000,2017-03-01
"32345","LAURELTON",2017-05-10,431500,2017-05-01
"32346","LAURELTON",2017-08-08,260000,2017-08-01
"32347","LAURELTON",2017-06-06,295000,2017-06-01
"32348","LAURELTON",2017-04-06,495000,2017-04-01
"32349","LAURELTON",2017-05-08,603141,2017-05-01
"32350","LAURELTON",2017-03-06,595000,2017-03-01
"32351","LAURELTON",2017-07-24,5e+05,2017-07-01
"32352","LAURELTON",2016-11-17,490000,2016-11-01
"32353","LAURELTON",2017-05-31,510000,2017-05-01
"32354","LAURELTON",2017-01-26,460000,2017-01-01
"32355","LAURELTON",2017-07-19,487500,2017-07-01
"32356","LAURELTON",2017-02-14,550000,2017-02-01
"32357","LAURELTON",2017-07-24,6e+05,2017-07-01
"32358","LAURELTON",2017-02-13,530000,2017-02-01
"32359","LAURELTON",2017-01-06,385000,2017-01-01
"32360","LAURELTON",2017-08-10,327000,2017-08-01
"32361","LAURELTON",2017-02-03,385000,2017-02-01
"32362","LAURELTON",2016-12-06,450000,2016-12-01
"32363","LAURELTON",2017-06-07,420000,2017-06-01
"32364","LAURELTON",2017-01-27,5e+05,2017-01-01
"32365","LAURELTON",2017-05-05,530000,2017-05-01
"32366","LAURELTON",2017-02-07,395000,2017-02-01
"32367","LAURELTON",2017-05-19,410000,2017-05-01
"32368","LAURELTON",2017-02-06,480000,2017-02-01
"32369","LAURELTON",2017-05-30,465000,2017-05-01
"32370","LAURELTON",2017-04-26,515000,2017-04-01
"32371","LAURELTON",2017-01-06,307500,2017-01-01
"32372","LAURELTON",2017-04-06,495000,2017-04-01
"32373","LAURELTON",2017-03-03,489000,2017-03-01
"32374","LAURELTON",2016-11-09,427000,2016-11-01
"32375","LAURELTON",2017-08-11,368550,2017-08-01
"32376","LAURELTON",2017-03-29,425000,2017-03-01
"32377","LAURELTON",2016-12-19,482000,2016-12-01
"32378","LAURELTON",2016-11-14,495000,2016-11-01
"32379","LAURELTON",2017-04-28,445000,2017-04-01
"32380","LAURELTON",2017-06-28,5e+05,2017-06-01
"32381","LAURELTON",2016-12-21,198000,2016-12-01
"32382","LAURELTON",2017-07-28,340000,2017-07-01
"32383","LAURELTON",2017-04-26,447200,2017-04-01
"32384","LAURELTON",2017-02-13,430000,2017-02-01
"32385","LAURELTON",2017-06-01,432000,2017-06-01
"32386","LAURELTON",2017-05-25,310000,2017-05-01
"32387","LAURELTON",2017-01-11,335000,2017-01-01
"32388","LAURELTON",2017-06-30,476000,2017-06-01
"32389","LAURELTON",2017-03-10,3e+05,2017-03-01
"32390","LAURELTON",2016-10-26,424000,2016-10-01
"32391","LAURELTON",2017-01-27,250000,2017-01-01
"32392","LAURELTON",2017-06-30,471500,2017-06-01
"32393","LAURELTON",2017-02-27,485000,2017-02-01
"32394","LAURELTON",2017-05-18,640000,2017-05-01
"32395","LAURELTON",2017-04-28,345500,2017-04-01
"32396","LAURELTON",2016-11-18,630000.000000001,2016-11-01
"32397","LAURELTON",2016-11-30,669999.999999999,2016-11-01
"32398","LAURELTON",2017-05-26,659000,2017-05-01
"32399","LAURELTON",2017-04-26,144000,2017-04-01
"32400","LAURELTON",2017-08-03,599000,2017-08-01
"32401","LAURELTON",2016-09-14,2e+05,2016-09-01
"32402","LAURELTON",2016-10-27,635000,2016-10-01
"32403","LAURELTON",2016-10-31,599000,2016-10-01
"32404","LAURELTON",2017-03-16,665000,2017-03-01
"32405","LAURELTON",2017-03-13,705000,2017-03-01
"32406","LAURELTON",2017-03-23,710000,2017-03-01
"32407","LAURELTON",2017-02-06,665000,2017-02-01
"32408","LAURELTON",2017-03-10,550000,2017-03-01
"32409","LAURELTON",2017-08-17,6e+05,2017-08-01
"32410","LAURELTON",2017-03-23,487431,2017-03-01
"32411","LAURELTON",2016-10-13,510000,2016-10-01
"32412","LAURELTON",2017-02-23,225000,2017-02-01
"32413","LAURELTON",2017-08-15,669999.999999999,2017-08-01
"32414","LAURELTON",2017-08-18,707000,2017-08-01
"32415","LAURELTON",2017-05-03,560000,2017-05-01
"32416","LAURELTON",2017-03-20,656500,2017-03-01
"32417","LAURELTON",2017-05-24,369000,2017-05-01
"32418","LAURELTON",2017-05-22,595000,2017-05-01
"32419","LAURELTON",2017-04-24,455000,2017-04-01
"32420","LAURELTON",2016-12-28,625000,2016-12-01
"32421","LAURELTON",2016-11-15,504999.999999999,2016-11-01
"32422","LAURELTON",2017-01-30,745000,2017-01-01
"32423","LAURELTON",2016-09-28,225000,2016-09-01
"32424","LAURELTON",2016-11-29,578000.000000001,2016-11-01
"32425","LAURELTON",2016-12-19,519000,2016-12-01
"32426","LAURELTON",2016-09-01,230000,2016-09-01
"32427","LAURELTON",2016-10-14,332500,2016-10-01
"32428","LAURELTON",2017-02-06,645000,2017-02-01
"32429","LAURELTON",2017-05-12,687500,2017-05-01
"32430","LAURELTON",2016-11-03,375000,2016-11-01
"32431","LAURELTON",2016-09-30,410000,2016-09-01
"32432","LAURELTON",2017-08-25,660000,2017-08-01
"32433","LAURELTON",2016-11-09,331000,2016-11-01
"32434","LAURELTON",2017-03-06,612000,2017-03-01
"32435","LAURELTON",2016-09-20,156500,2016-09-01
"32436","LAURELTON",2016-09-23,157000,2016-09-01
"32437","LAURELTON",2017-05-03,165000,2017-05-01
"32438","LAURELTON",2017-08-04,148000,2017-08-01
"32439","LAURELTON",2016-09-07,168000,2016-09-01
"32440","LAURELTON",2016-12-01,177450,2016-12-01
"32441","LAURELTON",2017-02-13,142000,2017-02-01
"32442","LAURELTON",2017-04-27,155575,2017-04-01
"32443","LITTLE NECK",2016-10-14,485000,2016-10-01
"32444","LITTLE NECK",2017-04-25,643000,2017-04-01
"32445","LITTLE NECK",2016-09-14,280000,2016-09-01
"32446","LITTLE NECK",2016-11-16,537000,2016-11-01
"32447","LITTLE NECK",2016-10-13,615000,2016-10-01
"32448","LITTLE NECK",2016-12-13,690000.000000001,2016-12-01
"32449","LITTLE NECK",2017-08-02,758000,2017-08-01
"32450","LITTLE NECK",2017-04-20,994999.999999999,2017-04-01
"32451","LITTLE NECK",2017-02-27,973000,2017-02-01
"32452","LITTLE NECK",2017-08-10,755000,2017-08-01
"32453","LITTLE NECK",2016-09-01,725000.000000001,2016-09-01
"32454","LITTLE NECK",2016-11-21,875000,2016-11-01
"32455","LITTLE NECK",2017-07-26,1115000,2017-07-01
"32456","LITTLE NECK",2016-09-01,728000.000000001,2016-09-01
"32457","LITTLE NECK",2017-06-26,838000,2017-06-01
"32458","LITTLE NECK",2017-06-22,705000,2017-06-01
"32459","LITTLE NECK",2016-10-18,650000,2016-10-01
"32460","LITTLE NECK",2017-01-11,850000,2017-01-01
"32461","LITTLE NECK",2017-07-24,950000,2017-07-01
"32462","LITTLE NECK",2017-07-14,825000.000000001,2017-07-01
"32463","LITTLE NECK",2017-06-07,873000,2017-06-01
"32464","LITTLE NECK",2017-07-13,795000,2017-07-01
"32465","LITTLE NECK",2016-10-11,864999.999999999,2016-10-01
"32466","LITTLE NECK",2016-12-15,825000.000000001,2016-12-01
"32467","LITTLE NECK",2017-02-28,810000,2017-02-01
"32468","LITTLE NECK",2017-08-03,985000.000000001,2017-08-01
"32469","LITTLE NECK",2017-07-28,998999.999999999,2017-07-01
"32470","LITTLE NECK",2016-10-19,780000.000000001,2016-10-01
"32471","LITTLE NECK",2017-08-09,925000,2017-08-01
"32472","LITTLE NECK",2017-06-06,1480000,2017-06-01
"32473","LITTLE NECK",2016-10-21,1374637,2016-10-01
"32474","LITTLE NECK",2017-08-07,1319000,2017-08-01
"32475","LITTLE NECK",2016-11-23,939999,2016-11-01
"32476","LITTLE NECK",2017-03-23,975000,2017-03-01
"32477","LITTLE NECK",2017-08-30,1050000,2017-08-01
"32478","LITTLE NECK",2016-09-27,171500,2016-09-01
"32479","LITTLE NECK",2016-10-17,246000,2016-10-01
"32480","LITTLE NECK",2016-12-15,265000,2016-12-01
"32481","LITTLE NECK",2016-12-14,170000,2016-12-01
"32482","LITTLE NECK",2017-01-05,285000,2017-01-01
"32483","LITTLE NECK",2017-01-19,165000,2017-01-01
"32484","LITTLE NECK",2017-03-30,265000,2017-03-01
"32485","LITTLE NECK",2017-04-28,267400,2017-04-01
"32486","LITTLE NECK",2017-05-12,185000,2017-05-01
"32487","LITTLE NECK",2017-05-23,175000,2017-05-01
"32488","LITTLE NECK",2017-05-22,319000,2017-05-01
"32489","LITTLE NECK",2017-07-25,217000,2017-07-01
"32490","LITTLE NECK",2017-07-31,318000,2017-07-01
"32491","LITTLE NECK",2017-07-21,177800,2017-07-01
"32492","LITTLE NECK",2017-08-25,260000,2017-08-01
"32493","LITTLE NECK",2016-09-16,315000,2016-09-01
"32494","LITTLE NECK",2016-11-04,160000,2016-11-01
"32495","LITTLE NECK",2016-12-21,3e+05,2016-12-01
"32496","LITTLE NECK",2017-01-19,265000,2017-01-01
"32497","LITTLE NECK",2017-02-22,319000,2017-02-01
"32498","LITTLE NECK",2017-04-27,175000,2017-04-01
"32499","LITTLE NECK",2017-05-01,199000,2017-05-01
"32500","LITTLE NECK",2017-05-18,3e+05,2017-05-01
"32501","LITTLE NECK",2017-07-13,195000,2017-07-01
"32502","LITTLE NECK",2016-10-05,272000,2016-10-01
"32503","LITTLE NECK",2016-10-13,268000,2016-10-01
"32504","LITTLE NECK",2016-10-07,265000,2016-10-01
"32505","LITTLE NECK",2016-11-01,248500,2016-11-01
"32506","LITTLE NECK",2016-12-16,250000,2016-12-01
"32507","LITTLE NECK",2017-01-13,157000,2017-01-01
"32508","LITTLE NECK",2017-02-23,175000,2017-02-01
"32509","LITTLE NECK",2016-09-14,245000,2016-09-01
"32510","LITTLE NECK",2016-09-26,289000,2016-09-01
"32511","LITTLE NECK",2016-09-23,250000,2016-09-01
"32512","LITTLE NECK",2016-11-08,270000,2016-11-01
"32513","LITTLE NECK",2016-11-23,279000,2016-11-01
"32514","LITTLE NECK",2016-12-15,260000,2016-12-01
"32515","LITTLE NECK",2017-01-26,186000,2017-01-01
"32516","LITTLE NECK",2017-02-14,240000,2017-02-01
"32517","LITTLE NECK",2017-03-02,258000,2017-03-01
"32518","LITTLE NECK",2017-06-01,153500,2017-06-01
"32519","LITTLE NECK",2017-06-05,316000,2017-06-01
"32520","LITTLE NECK",2017-06-14,310000,2017-06-01
"32521","LITTLE NECK",2017-06-28,298000,2017-06-01
"32522","LITTLE NECK",2017-06-06,270000,2017-06-01
"32523","LITTLE NECK",2017-05-30,285000,2017-05-01
"32524","LITTLE NECK",2017-07-31,325000,2017-07-01
"32525","LITTLE NECK",2017-08-29,167000,2017-08-01
"32526","LITTLE NECK",2017-05-02,245000,2017-05-01
"32527","LITTLE NECK",2017-06-21,182500,2017-06-01
"32528","LITTLE NECK",2016-09-27,275000,2016-09-01
"32529","LITTLE NECK",2016-11-18,325000,2016-11-01
"32530","LITTLE NECK",2016-11-29,170000,2016-11-01
"32531","LITTLE NECK",2016-12-12,232000,2016-12-01
"32532","LITTLE NECK",2017-01-12,230000,2017-01-01
"32533","LITTLE NECK",2017-02-16,260000,2017-02-01
"32534","LITTLE NECK",2017-03-15,275000,2017-03-01
"32535","LITTLE NECK",2017-04-24,310000,2017-04-01
"32536","LITTLE NECK",2017-07-12,155000,2017-07-01
"32537","LITTLE NECK",2017-08-01,240000,2017-08-01
"32538","LITTLE NECK",2017-08-24,325000,2017-08-01
"32539","LITTLE NECK",2016-09-30,142500,2016-09-01
"32540","LITTLE NECK",2017-02-16,276000,2017-02-01
"32541","LITTLE NECK",2016-09-20,158000,2016-09-01
"32542","LITTLE NECK",2016-10-07,280000,2016-10-01
"32543","LITTLE NECK",2016-12-16,168000,2016-12-01
"32544","LITTLE NECK",2017-01-12,255000,2017-01-01
"32545","LITTLE NECK",2017-03-10,247500,2017-03-01
"32546","LITTLE NECK",2017-06-14,190000,2017-06-01
"32547","LITTLE NECK",2016-10-31,165000,2016-10-01
"32548","LITTLE NECK",2016-11-03,288000,2016-11-01
"32549","LITTLE NECK",2017-01-06,310000,2017-01-01
"32550","LITTLE NECK",2017-01-17,159900,2017-01-01
"32551","LITTLE NECK",2017-05-16,190000,2017-05-01
"32552","LITTLE NECK",2016-09-01,198421,2016-09-01
"32553","LITTLE NECK",2016-09-29,153000,2016-09-01
"32554","LITTLE NECK",2016-10-14,155000,2016-10-01
"32555","LITTLE NECK",2016-11-16,210000,2016-11-01
"32556","LITTLE NECK",2016-11-22,168000,2016-11-01
"32557","LITTLE NECK",2016-12-08,163000,2016-12-01
"32558","LITTLE NECK",2016-12-27,148000,2016-12-01
"32559","LITTLE NECK",2016-09-27,219000,2016-09-01
"32560","LITTLE NECK",2016-10-06,232500,2016-10-01
"32561","LITTLE NECK",2017-02-01,165000,2017-02-01
"32562","LITTLE NECK",2016-12-29,350000,2016-12-01
"32563","LITTLE NECK",2017-02-10,156500,2017-02-01
"32564","LITTLE NECK",2017-03-16,165000,2017-03-01
"32565","LITTLE NECK",2017-04-05,170000,2017-04-01
"32566","LITTLE NECK",2017-06-15,180000,2017-06-01
"32567","LITTLE NECK",2017-07-20,277500,2017-07-01
"32568","LITTLE NECK",2017-07-28,329000,2017-07-01
"32569","LITTLE NECK",2017-03-22,345000,2017-03-01
"32570","LITTLE NECK",2016-10-05,269000,2016-10-01
"32571","LITTLE NECK",2017-01-18,158000,2017-01-01
"32572","LITTLE NECK",2017-01-06,182000,2017-01-01
"32573","LITTLE NECK",2017-03-23,303186,2017-03-01
"32574","LITTLE NECK",2017-05-03,309000,2017-05-01
"32575","LONG ISLAND CITY",2017-03-03,360000,2017-03-01
"32576","LONG ISLAND CITY",2016-12-01,975000,2016-12-01
"32577","LONG ISLAND CITY",2016-11-10,830000,2016-11-01
"32578","LONG ISLAND CITY",2017-01-11,1575000,2017-01-01
"32579","LONG ISLAND CITY",2017-04-19,755000,2017-04-01
"32580","LONG ISLAND CITY",2017-03-28,280000,2017-03-01
"32581","LONG ISLAND CITY",2016-12-30,1090000,2016-12-01
"32582","LONG ISLAND CITY",2017-07-25,8e+05,2017-07-01
"32583","LONG ISLAND CITY",2017-06-20,1075083,2017-06-01
"32584","LONG ISLAND CITY",2016-10-17,750000,2016-10-01
"32585","LONG ISLAND CITY",2017-05-19,1325000,2017-05-01
"32586","LONG ISLAND CITY",2016-12-14,1150000,2016-12-01
"32587","LONG ISLAND CITY",2017-06-08,1840000,2017-06-01
"32588","LONG ISLAND CITY",2016-12-05,1080000,2016-12-01
"32589","LONG ISLAND CITY",2017-04-18,1600000,2017-04-01
"32590","LONG ISLAND CITY",2017-03-22,1500000,2017-03-01
"32591","LONG ISLAND CITY",2017-02-15,1600000,2017-02-01
"32592","LONG ISLAND CITY",2017-01-12,690000.000000001,2017-01-01
"32593","LONG ISLAND CITY",2016-11-09,1888000,2016-11-01
"32594","LONG ISLAND CITY",2016-12-22,1300000,2016-12-01
"32595","LONG ISLAND CITY",2017-03-29,999499.999999999,2017-03-01
"32596","LONG ISLAND CITY",2017-04-03,1490000,2017-04-01
"32597","LONG ISLAND CITY",2017-04-03,450000,2017-04-01
"32598","LONG ISLAND CITY",2017-06-07,900000.000000001,2017-06-01
"32599","LONG ISLAND CITY",2017-03-02,1325000,2017-03-01
"32600","LONG ISLAND CITY",2016-09-23,1290000,2016-09-01
"32601","LONG ISLAND CITY",2016-10-20,994999.999999999,2016-10-01
"32602","LONG ISLAND CITY",2017-04-07,1200000,2017-04-01
"32603","LONG ISLAND CITY",2016-09-07,669999.999999999,2016-09-01
"32604","LONG ISLAND CITY",2016-09-12,4e+05,2016-09-01
"32605","LONG ISLAND CITY",2016-10-11,920000.000000001,2016-10-01
"32606","LONG ISLAND CITY",2016-10-19,669999.999999999,2016-10-01
"32607","LONG ISLAND CITY",2016-10-20,615000,2016-10-01
"32608","LONG ISLAND CITY",2016-10-24,630000.000000001,2016-10-01
"32609","LONG ISLAND CITY",2016-10-03,423000,2016-10-01
"32610","LONG ISLAND CITY",2016-11-18,645000,2016-11-01
"32611","LONG ISLAND CITY",2016-12-08,470000,2016-12-01
"32612","LONG ISLAND CITY",2016-12-27,595000,2016-12-01
